order_id,order_date,bike_model,quantity
2058,2025-11-13,Gravel Voyager,2
2059,2025-11-13,Coastal Cruiser,2
2060,2025-11-14,Trailhawk 700,4
2061,2025-11-15,Summit Climber,1
2062,2025-11-15,Metro Commuter,4
2063,2025-11-15,Trailhawk 700,25
2064,2025-11-15,Coastal Cruiser,2
2065,2025-11-15,Summit Climber,20
2066,2025-11-16,Kids Explorer 20,2
2067,2025-11-16,Metro Commuter,1
2068,2025-11-16,Kids Explorer 20,2
2069,2025-11-17,Summit Climber,4
2070,2025-11-17,Kids Explorer 20,2
2071,2025-11-17,Metro Commuter,5
2072,2025-11-17,Summit Climber,44
2073,2025-11-18,Gravel Voyager,1
2074,2025-11-18,Trailhawk 700,3
2075,2025-11-18,Coastal Cruiser,4
2076,2025-11-18,Gravel Voyager,1
2077,2025-11-18,Coastal Cruiser,3
2078,2025-11-19,Coastal Cruiser,16
2079,2025-11-19,Kids Explorer 20,3
2080,2025-11-19,Trailhawk 700,1
2081,2025-11-19,Trailhawk 700,2
2082,2025-11-19,Summit Climber,4
2083,2025-11-20,Gravel Voyager,1
2084,2025-11-20,Summit Climber,2
2085,2025-11-20,Summit Climber,4
2086,2025-11-20,Coastal Cruiser,1
2087,2025-11-20,Trailhawk 700,5
2088,2025-11-21,Coastal Cruiser,3
2089,2025-11-21,Trailhawk 700,1
2090,2025-11-21,Trailhawk 700,2
2091,2025-11-22,Trailhawk 700,2
2092,2025-11-22,Trailhawk 700,2
2093,2025-11-23,Kids Explorer 20,2
2094,2025-11-23,Gravel Voyager,2
2095,2025-11-23,Trailhawk 700,1
2096,2025-11-23,Summit Climber,40
2097,2025-11-23,Metro Commuter,1
2098,2025-11-23,Summit Climber,1
2099,2025-11-24,Metro Commuter,5
2100,2025-11-24,Gravel Voyager,3
2101,2025-11-24,Coastal Cruiser,2
2102,2025-11-24,Gravel Voyager,30
2103,2025-11-24,Kids Explorer 20,1
2104,2025-11-25,Coastal Cruiser,4
2105,2025-11-25,Coastal Cruiser,1
2106,2025-11-25,Gravel Voyager,2
2107,2025-11-25,Coastal Cruiser,2
2108,2025-11-27,Metro Commuter,1
2109,2025-11-28,Gravel Voyager,1
2110,2025-11-28,Trailhawk 700,2
2111,2025-11-28,Metro Commuter,22
2112,2025-11-28,Kids Explorer 20,3
2113,2025-11-28,Summit Climber,1
2114,2025-11-28,Kids Explorer 20,1
2115,2025-11-29,Metro Commuter,3
2116,2025-11-29,Kids Explorer 20,3
2117,2025-11-29,Kids Explorer 20,1
2118,2025-11-29,Metro Commuter,37
2119,2025-11-30,Coastal Cruiser,1
2120,2025-12-01,Kids Explorer 20,4
2121,2025-12-01,Trailhawk 700,17
2122,2025-12-02,Summit Climber,10
2123,2025-12-02,Metro Commuter,2
2124,2025-12-02,Trailhawk 700,3
2125,2025-12-02,Coastal Cruiser,1
2126,2025-12-03,Kids Explorer 20,4
2127,2025-12-03,Coastal Cruiser,2
2128,2025-12-04,Metro Commuter,1
2129,2025-12-04,Trailhawk 700,1
2130,2025-12-04,Metro Commuter,2
2131,2025-12-04,Summit Climber,4
2132,2025-12-06,Metro Commuter,1
2133,2025-12-07,Metro Commuter,4
2134,2025-12-07,Summit Climber,1
2135,2025-12-07,Kids Explorer 20,1
2136,2025-12-08,Summit Climber,1
2137,2025-12-08,Kids Explorer 20,3
2138,2025-12-08,Kids Explorer 20,5
2139,2025-12-08,Coastal Cruiser,2
2140,2025-12-08,Gravel Voyager,4
2141,2025-12-09,Metro Commuter,1
2142,2025-12-09,Kids Explorer 20,2
2143,2025-12-09,Trailhawk 700,1
2144,2025-12-10,Summit Climber,2
2145,2025-12-10,Kids Explorer 20,2
2146,2025-12-11,Metro Commuter,3
2147,2025-12-11,Metro Commuter,1
2148,2025-12-12,Metro Commuter,1
2149,2025-12-13,Summit Climber,1
2150,2025-12-13,Coastal Cruiser,5
2151,2025-12-14,Metro Commuter,1
2152,2025-12-14,Trailhawk 700,2
2153,2025-12-14,Kids Explorer 20,38
2154,2025-12-15,Coastal Cruiser,2
2155,2025-12-15,Trailhawk 700,1
2156,2025-12-15,Metro Commuter,4
2157,2025-12-15,Trailhawk 700,1
2158,2025-12-15,Gravel Voyager,5
2159,2025-12-16,Metro Commuter,1
2160,2025-12-16,Summit Climber,1
2161,2025-12-17,Metro Commuter,4
2162,2025-12-17,Coastal Cruiser,1
2163,2025-12-18,Gravel Voyager,1
2164,2025-12-19,Summit Climber,2
2165,2025-12-20,Coastal Cruiser,5
2166,2025-12-20,Trailhawk 700,21
2167,2025-12-20,Coastal Cruiser,5
2168,2025-12-20,Kids Explorer 20,4
2169,2025-12-21,Gravel Voyager,1
2170,2025-12-21,Summit Climber,1
2171,2025-12-21,Metro Commuter,4
2172,2025-12-22,Trailhawk 700,2
2173,2025-12-23,Coastal Cruiser,5
2174,2025-12-23,Trailhawk 700,1
2175,2025-12-23,Trailhawk 700,4
2176,2025-12-24,Summit Climber,1
2177,2025-12-25,Coastal Cruiser,4
2178,2025-12-25,Coastal Cruiser,1
2179,2025-12-25,Metro Commuter,5
2180,2025-12-26,Metro Commuter,3
2181,2025-12-26,Trailhawk 700,1
2182,2025-12-26,Gravel Voyager,1
2183,2025-12-26,Gravel Voyager,3
2184,2025-12-27,Trailhawk 700,2
2185,2025-12-27,Metro Commuter,1
2186,2025-12-27,Summit Climber,1
2187,2025-12-27,Metro Commuter,2
2188,2025-12-27,Gravel Voyager,1
2189,2025-12-28,Gravel Voyager,1
2190,2025-12-28,Kids Explorer 20,3
2191,2025-12-29,Metro Commuter,32
2192,2025-12-30,Metro Commuter,2
2193,2025-12-30,Kids Explorer 20,2
2194,2025-12-30,Coastal Cruiser,1
2195,2025-12-30,Metro Commuter,1
2196,2025-12-30,Kids Explorer 20,2
2197,2025-12-30,Trailhawk 700,18
2198,2025-12-31,Summit Climber,12
2199,2025-12-31,Trailhawk 700,3
2200,2025-12-31,Metro Commuter,2
